village,geo_x,geo_y,geo_position,geographic_group,first_x,first_y,second_x,second_y
haraker,149.0,373.0,176.21379073108554,North,39.20053676278897,9.325695952342638,36.80677371071353,-4.619232509579655
husby,141.0,348.0,199.47945013710896,North,38.92286492105366,15.397511214900899,31.647789320137043,2.770201963258234
jamshog,108.0,514.0,30.28210110195524,South,5.801250588955458,2.6656206969117093,5.2187427101265484,-18.98255146315134
jarnboas,117.0,378.0,165.82018913948008,North,39.7896673251317,-5.626185900590753,51.491922953784844,5.670197965194344
jarsnas,113.0,452.0,92.22478367908248,Centre,36.399013069809904,0.6389354245475415,43.8580147409311,-0.6801156812134712
karna,53.0,448.0,85.9151349758696,Centre,25.866741937274995,-6.841883649185847,25.637469625293676,-14.016519124591436
karsta,186.0,377.0,178.59395123967883,North,53.93405983844772,12.893610968897745,53.8099785390055,8.891436978948263
korsberga,100.0,432.0,109.7097189393582,Centre,37.72212298970408,6.056294291950557,30.037267398930275,-1.2513484296781017
kramfors,173.0,248.0,303.4763157810137,North,41.95855188722412,3.8097587282849004,25.968489169134703,-4.4388175596933594
lanna,161.0,393.0,158.55800815800026,Centre,30.869234337917415,8.071016914000015,34.07135748132548,2.7282246779745285
leksand,120.0,335.0,208.70052428052836,North,33.310433254705416,3.3182176152999263,29.519306534169303,-0.9668124958824913
loderup,98.0,543.0,0.0,South,-29.07614817860749,3.8009840563108,-16.275000986397007,-19.94753823971587
malung,96.0,337.0,202.62959374041924,North,28.25722349291396,21.710948642014987,35.67715841263497,-1.3295269549928792
n_rorum,84.0,522.0,18.299385463806168,South,-4.791551896208371,6.9418983299591535,0.02205609216922655,-7.951219508159752
nora,160.0,357.0,193.85787143343043,North,8.827589212766071,8.525475986606203,50.33927763166645,2.0356110830281344
nysatra,228.0,188.0,371.9907689659383,North,39.33410483113765,7.706364132844092,27.729332089550972,-2.834877067949124
ockelbo,156.0,328.0,221.748110156052,North,41.05254505614839,9.914459854222967,38.63737104035317,-2.743571608046594
orust,49.0,436.0,97.05531592071132,Centre,46.893607028354836,3.4467909950134583,53.589948139925085,-0.3373094506953396
ossjo,74.0,515.0,23.48799495009064,South,26.71202109233542,11.652235147037942,36.67702699819155,-9.8608081044223
ostad,63.0,445.0,90.57950065298506,Centre,27.883266358353694,-1.5559384176764577,31.72407972936636,-10.472886822363284
ovanaker,140.0,310.0,236.74990844521912,North,38.49172230353276,13.995491978381793,35.03399240642391,-0.7687291150372786
oxaback,71.0,468.0,69.28443627964162,South,40.081461870868544,4.299280268743787,35.374755445439845,-5.724304673860077
pitea,233.0,141.0,419.15398879796567,North,23.52983148148059,8.69013434173228,28.87967830962692,-3.174462192385372
ragunda,145.0,241.0,305.5896736367263,North,19.46839997630093,2.6633368444189482,25.634429909099552,-2.37078469510504
rimforsa,134.0,437.0,110.59203999318285,Centre,23.114604050206772,-12.507588302716538,42.81430691748906,-1.5376397694416304
s_finnskoga,74.0,333.0,202.8121429239692,North,52.10510780901302,11.781844966770695,48.76962936554044,5.084795861957424
s_mellosa,129.0,395.0,151.12029911541478,Centre,36.052587256786545,-5.749484606496095,51.43472672913339,4.345444536824795
sarna,87.0,296.0,241.489166095073,North,38.718651253439575,8.591980469631341,56.91198019004551,-1.9961540142209788
segerstad,153.0,510.0,41.911420243744836,South,38.02087643817904,-3.3543663082732684,45.80616730286763,-9.271479233495747
skee,42.0,404.0,127.38890525392424,Centre,70.41102627250642,25.92432026556335,61.829798794362645,16.1562519730372
skinnskatteberg,135.0,371.0,175.79252338443186,North,16.68044456057765,10.215876546815718,42.83090810467257,-1.8802770052978746
skog,157.0,317.0,232.75723014860148,North,35.30175242823874,4.5250614479119795,33.42413041512093,-3.733872768943862
skuttunge,171.0,364.0,188.8401092599555,North,58.84033162375752,9.197812038741382,57.187776958648556,2.0458609127897223
sorsele,166.0,143.0,405.736623807046,North,38.41086920612879,0.9138633480436451,25.619900235791704,-7.709818210804495
sorunda,181.0,406.0,149.16608670177132,Centre,43.82781016585533,5.136477574190183,49.35951551310206,5.475637166640566
st_anna,157.0,436.0,115.50682570414243,Centre,33.036532258698216,-6.004950768949939,41.98377227069123,-1.9099585504965844
stenberga,128.0,474.0,73.11094801174586,South,30.472651579642847,0.18836567083997874,36.89447316953925,-5.57684141144993
storsjo,87.0,251.0,285.8275543303726,North,37.20830781061616,9.868156205339183,21.438574208174984,-3.256642135036437
strom,132.0,211.0,332.92758406040195,North,34.49109875716438,6.286144795476796,30.49491085425597,0.6852987443795693
tjallmo,128.0,416.0,130.2582039594654,Centre,35.75251969818292,2.6932413344956903,41.91233106704021,7.435818176850363
torhamn,135.0,521.0,27.997895933433075,South,28.23249036598316,2.1060359191739693,25.678976631398914,-6.864918122837198
torp,145.0,265.0,281.9425332445665,North,32.17557910253733,13.454182847759917,30.851972875622195,1.245212391327188
torsas,144.0,504.0,46.285579526498864,South,11.957808340468006,1.976513229726883,23.960640345438655,-7.6782756923765465
torso,95.0,414.0,126.59083766943033,Centre,41.72456535156816,15.446033628656544,36.562441760278844,11.372537556170446
v_vingaker,139.0,402.0,145.93168962913032,Centre,43.88653022501707,15.294548537547634,47.55772792626,7.87814408139211
vackelsang,116.0,500.0,45.44304483319151,South,6.63948042782329,-5.835001768641705,24.193921942403264,-6.705735253292027
vaxtorp,78.0,504.0,35.00965688106874,South,1.97538356495805,-6.301226023079698,4.654165376846944,-16.704550820186107
vemdalen,102.0,266.0,273.610801277416,North,38.339425363444114,12.304655837999608,31.80958886669427,5.205818189509598
viby,116.0,402.0,142.0022014345107,Centre,23.758953501116054,-5.589005745474341,31.616440886881456,5.142208546472028
vilhelmina,152.0,178.0,368.85934835581264,North,20.529202470601792,12.072340831281469,19.41263351286105,-1.215301728701313
villberga,166.0,379.0,173.2064099508079,North,55.8299779172346,15.01684816742818,58.009459377755086,2.337950086086507
vindeln,212.0,194.0,363.3454268629456,North,21.39249536650778,4.6814410778575,7.677194814481805,-13.169112178763658
