village,speaker,first_vowel,second_vowel,geo_x,geo_y,first_x,first_y,second_x,second_y,pair_dx,pair_dy,pair_length,directed_angle_from_horizontal_deg,geo_position,geographic_group
hammaro,ym_3,ɑː,æː,90.0,391.0,8.548384686552133,-30.221623284987807,-42.85717091761629,-14.891575356261749,-51.40555560416842,15.330047928726058,53.64272100173787,163.39448674479445,391.0,
hamneda,ym_1,ɑː,æː,93.0,496.0,5.95805651870886,-26.448302781751636,-38.27412297288335,-5.411301435266908,-44.232179491592206,21.03700134648473,48.980007433936045,154.56405273706636,496.0,
hamneda,ym_2,ɑː,æː,93.0,496.0,16.09297195785934,-23.07822551071481,-27.60365070921225,-0.3464181484633744,-43.696622667071594,22.731807362251434,49.25576005365203,152.515698407825,496.0,
hamneda,ym_3,ɑː,æː,93.0,496.0,9.700247023833827,-33.78727381829353,-29.885558651629427,-9.68045910601402,-39.585805675463256,24.10681471227951,46.348403710890786,148.6595787007719,496.0,
haraker,ym_1,ɑː,æː,149.0,373.0,10.59209758653741,-23.898732287760723,-6.1782502816127725,-13.806849870193176,-16.770347868150182,10.091882417567547,19.572701866343806,148.9617575502553,373.0,
haraker,ym_2,ɑː,æː,149.0,373.0,51.367349543840234,-20.447551953498586,-0.585023991391345,-28.61355863695197,-51.95237353523158,-8.166006683453386,52.59023465528972,-171.06719034340986,373.0,
haraker,ym_3,ɑː,æː,149.0,373.0,25.980457279535056,-15.707490959648352,-7.387947850240323,-19.493303204455867,-33.36840512977538,-3.7858122448075147,33.58247809882044,-173.5271856811146,373.0,
jamshog,ym_1,ɑː,æː,108.0,514.0,-29.046853165155767,-28.24712474736726,-15.795380058873604,1.2412134184455144,13.251473106282162,29.488338165812774,32.32899050802313,65.8017968267989,514.0,
jamshog,ym_2,ɑː,æː,108.0,514.0,-19.084700988069123,-23.75575283501134,-38.976507101517605,-5.40379139777106,-19.89180611344848,18.35196143724028,27.064338880692812,137.3057082452264,514.0,
jamshog,ym_3,ɑː,æː,108.0,514.0,13.730920361217466,-19.354981441072738,-32.444468758783145,0.5820760225854726,-46.17538912000061,19.93705746365821,50.295654093496786,156.64685637128233,514.0,
jarnboas,ym_1,ɑː,æː,117.0,378.0,24.027996858444318,-20.74579144383518,-22.56437541809042,-6.744611286300041,-46.59237227653474,14.001180157535138,48.650613564054446,163.2742825965907,378.0,
jarnboas,ym_2,ɑː,æː,117.0,378.0,53.60349985456656,-27.684961263794968,-20.73373258090681,-7.517809210929986,-74.33723243547337,20.16715205286498,77.0242698640433,164.8214111115784,378.0,
jarnboas,ym_3,ɑː,æː,117.0,378.0,16.26530933528076,-28.551815560637532,-31.23798332819282,-11.736955875482497,-47.50329266347358,16.814859685155035,50.391490552503754,160.50743665753637,378.0,
jarsnas,ym_1,ɑː,æː,113.0,452.0,15.18957381595343,-23.146772617814012,-34.27997218799324,-9.6226488335248,-49.46954600394667,13.524123784289213,51.28487014675355,164.7099275623834,452.0,
jarsnas,ym_2,ɑː,æː,113.0,452.0,28.399936350408844,-14.234495759663108,-19.672799704739045,-0.3330559996581556,-48.072736055147885,13.901439760004953,50.042361847028786,163.87144574175053,452.0,
jarsnas,ym_3,ɑː,æː,113.0,452.0,22.13298082632597,-22.752155094055738,-24.93851181534314,-14.069324656563959,-47.07149264166911,8.682830437491779,47.86561358554743,169.54867363156723,452.0,
karna,ym_1,ɑː,æː,53.0,448.0,10.841521240824623,-26.359157294468982,-40.18572172158777,-10.068589494476631,-51.02724296241239,16.290567799992353,53.56456033228698,162.29419434117784,448.0,
