village,geo_x,geo_y,geo_position,geographic_group,first_x,first_y,second_x,second_y
tjallmo,128.0,416.0,416.0,,41.91233106704021,7.435818176850363,29.901886196737628,-18.747462909249855
torhamn,135.0,521.0,521.0,,25.678976631398914,-6.864918122837198,11.557509530591625,-25.601710869194477
torp,145.0,265.0,265.0,,32.89730514870079,-2.071173788384109,17.04224561237646,-28.355499926819736
torsas,144.0,504.0,504.0,,23.960640345438655,-7.6782756923765465,7.287702585004018,-23.26779824002311
torso,95.0,414.0,414.0,,36.562441760278844,11.372537556170446,33.964022389791275,-15.046721320499326
v_vingaker,139.0,402.0,402.0,,47.55772792626,7.87814408139211,40.163870636814366,-16.897775509505763
vackelsang,116.0,500.0,500.0,,24.193921942403264,-6.705735253292027,10.386151315283687,-18.471971646265388
vaxtorp,78.0,504.0,504.0,,4.654165376846944,-16.704550820186107,15.229158438664555,-24.700405202500114
vemdalen,102.0,266.0,266.0,,31.80958886669427,5.205818189509598,30.569444836088323,-15.001258618903062
viby,116.0,402.0,402.0,,31.616440886881456,5.142208546472028,16.29149552432698,-23.307182915162496
vilhelmina,152.0,178.0,178.0,,18.721431682350925,-0.295118916229291,6.15300205549614,-23.059802175920947
villberga,166.0,379.0,379.0,,58.009459377755086,2.337950086086507,34.82658236501947,-18.307289961175577
