village,geo_x,geo_y,geographic_position,geographic_group,median_unwrapped_angle_deg,median_pair_distance,pair,first_vowel,second_vowel
s_mellosa,129.0,395.0,395.0,,47.399800964240065,38.20524655111566,æː->eː,æː,eː
segerstad,153.0,510.0,510.0,,64.42057041280995,25.509498088639894,æː->eː,æː,eː
skee,42.0,404.0,404.0,,34.1578777419762,33.99630572241572,æː->eː,æː,eː
skinnskatteberg,135.0,371.0,371.0,,59.60561279624123,19.050071282016603,æː->eː,æː,eː
skog,157.0,317.0,317.0,,44.47326181425945,31.886432671971946,æː->eː,æː,eː
skuttunge,171.0,364.0,364.0,,45.005332800951166,6.831501650484647,æː->eː,æː,eː
sorsele,166.0,143.0,143.0,,76.34220718992081,25.76744695296145,æː->eː,æː,eː
sorunda,181.0,406.0,406.0,,57.27414526651766,32.76999222538058,æː->eː,æː,eː
st_anna,157.0,436.0,436.0,,61.16062276380551,40.472844228016086,æː->eː,æː,eː
stenberga,128.0,474.0,474.0,,61.1109993546869,21.313859891800607,æː->eː,æː,eː
storsjo,87.0,251.0,251.0,,89.96748031314462,28.840606174187215,æː->eː,æː,eː
strom,132.0,211.0,211.0,,62.463817761344565,25.671161819379485,æː->eː,æː,eː
tjallmo,128.0,416.0,416.0,,63.652710612064205,27.977653667322734,æː->eː,æː,eː
torhamn,135.0,521.0,521.0,,52.69660147154159,14.138042710487122,æː->eː,æː,eː
torp,145.0,265.0,265.0,,47.15029115472331,34.29873206662767,æː->eː,æː,eː
torsas,144.0,504.0,504.0,,60.77461360391522,28.83410561031723,æː->eː,æː,eː
torso,95.0,414.0,414.0,,56.36718822435268,31.684860332688935,æː->eː,æː,eː
v_vingaker,139.0,402.0,402.0,,63.07412230147671,31.433455931918097,æː->eː,æː,eː
vackelsang,116.0,500.0,500.0,,52.208144567066775,27.472313259172676,æː->eː,æː,eː
vaxtorp,78.0,504.0,504.0,,67.45825396791577,20.325044780494007,æː->eː,æː,eː
vemdalen,102.0,266.0,266.0,,82.66772278986048,19.068570569437114,æː->eː,æː,eː
viby,116.0,402.0,402.0,,57.097223214233715,36.716607855140936,æː->eː,æː,eː
vilhelmina,152.0,178.0,178.0,,74.43612583007214,25.64353978004456,æː->eː,æː,eː
villberga,166.0,379.0,379.0,,72.81278121438802,21.943612734226765,æː->eː,æː,eː
