pair,village,geo_x,geo_y,n_observations,first_endpoint,second_endpoint,midpoint,separation_change
ʉ̟ː->øː,segerstad,153.0,510.0,3,-1.8905762265832726,-5.850938323999504,-3.870757275291389,-5.712445438438273
ʉ̟ː->øː,skee,42.0,404.0,3,-37.692875554053536,-30.517126580567815,-35.40126798235535,4.583215143396387
ʉ̟ː->øː,skinnskatteberg,135.0,371.0,2,-12.881716941507415,-8.102831492591477,-10.492274217049445,4.778885448915942
ʉ̟ː->øː,skog,157.0,317.0,3,5.830368810999066,4.384635340725507,4.318679406365631,2.2372407734033075
ʉ̟ː->øː,skuttunge,171.0,364.0,2,-22.028560784823824,-6.665446125068392,-14.34700345494611,15.363114659755436
ʉ̟ː->øː,sorsele,166.0,143.0,4,0.837747147035831,4.407288135710697,3.1453121944765,4.285421783862494
ʉ̟ː->øː,sorunda,181.0,406.0,2,-6.833167777584382,-2.632209456019826,-4.732688616802105,4.20095832156456
ʉ̟ː->øː,sproge,190.0,475.0,1,-1.0820460930390703,-6.081270260382116,-3.581658176710593,-4.999224167343044
ʉ̟ː->øː,st_anna,157.0,436.0,4,8.642348084806308,13.196745157398666,11.396802235730313,5.508908301848011
ʉ̟ː->øː,stenberga,128.0,474.0,3,2.312722319683732,-2.7813974681188487,-0.2343375742175583,-5.09411978780258
ʉ̟ː->øː,storsjo,87.0,251.0,3,9.660898891194185,-4.518842718996935,2.5710280860986243,-14.179741610191117
ʉ̟ː->øː,strom,132.0,211.0,3,-8.326044807002077,-10.198679520558521,-9.2623621637803,-1.8726347135564403
ʉ̟ː->øː,tjallmo,128.0,416.0,3,8.199081104878662,9.062537905337527,9.781586173455953,5.377168686353997
ʉ̟ː->øː,torhamn,135.0,521.0,3,-6.360163905991185,3.48315940821414,-1.4385022488885224,8.243333193433934
ʉ̟ː->øː,torp,145.0,265.0,2,3.084017854351755,16.903198965369917,9.993608409860837,13.819181111018167
ʉ̟ː->øː,torsas,144.0,504.0,3,0.0332154162855337,-4.150573580595291,-2.0586790821548777,-4.88146300628944
ʉ̟ː->øː,torso,95.0,414.0,3,1.861706999789958,-4.850626106997976,-1.4944595536040097,-6.712333106787934
ʉ̟ː->øː,v_vingaker,139.0,402.0,3,-3.6553858215643777,-5.594232378048355,-4.624809099806368,-1.3750692228091879
ʉ̟ː->øː,vackelsang,116.0,500.0,3,12.787171078034017,-3.324904703353958,4.731133187340028,-16.112075781387972
ʉ̟ː->øː,vaxtorp,78.0,504.0,3,12.803611015051112,14.726716957291783,13.166479288409636,-4.6184988916127985
ʉ̟ː->øː,vemdalen,102.0,266.0,3,-6.395477068727244,-0.86117067542103,-3.6283238720741364,4.0386077462534615
ʉ̟ː->øː,viby,116.0,402.0,2,14.450124213371334,16.043852866817158,15.246988540094245,1.5937286534458277
ʉ̟ː->øː,vilhelmina,152.0,178.0,1,4.945461251911933,-0.35801392714944386,2.2937236623812463,-5.303475179061373
ʉ̟ː->øː,villberga,166.0,379.0,3,-16.034995514441857,-6.1573355803957055,-12.005434338900791,8.059122351082134
