method,grouping,village,speaker,pair,first_vowel,second_vowel,geo_x,geo_y,anchor_pair_length,first_endpoint,second_endpoint,midpoint,observed_separation,separation_change
pca,speaker,loderup,ym_1,uː->oː,uː,oː,98.0,543.0,7.573081840041759,0.10770712447881643,11.570898035577532,5.839302580028173,19.036272751140473,11.463190911098714
pca,speaker,loderup,ym_1,oː->ɑː,oː,ɑː,98.0,543.0,27.262853415824775,59.579876986394666,11.308391925603921,35.44413445599929,-21.00863164496596,-48.27148506079074
pca,speaker,loderup,ym_1,ɑː->æː,ɑː,æː,98.0,543.0,47.12769533944659,10.303361267523567,-1.8995094982739673,4.201925884624799,34.924824573649055,-12.202870765797535
pca,speaker,loderup,ym_1,æː->eː,æː,eː,98.0,543.0,24.183879714413216,-10.830348825773585,-31.972602944019616,-21.401475884896602,3.0416255961671834,-21.142254118246033
pca,speaker,loderup,ym_1,yː->ʉ̟ː,yː,ʉ̟ː,98.0,543.0,10.203868683987409,-3.0685689613290954,-2.012746658598893,-2.5406578099639923,11.25969098671761,1.055822302730201
pca,speaker,loderup,ym_1,ʉ̟ː->øː,ʉ̟ː,øː,98.0,543.0,23.65566518158654,32.5435105122758,23.117069900092943,27.830290206184372,14.229224569403682,-9.426440612182857
pca,speaker,loderup,ym_2,uː->oː,uː,oː,98.0,543.0,7.573081840041759,-1.9545952455705506,12.22559240986068,5.135498582145064,21.75326949547299,14.18018765543123
pca,speaker,loderup,ym_2,oː->ɑː,oː,ɑː,98.0,543.0,27.262853415824775,33.345771808911785,-1.356044825566913,15.994863491672435,-7.438963218653917,-34.70181663447869
pca,speaker,loderup,ym_2,ɑː->æː,ɑː,æː,98.0,543.0,47.12769533944659,-8.228855367270603,6.528176922130037,-0.8503392225702827,61.88472762884723,14.757032289400641
pca,speaker,loderup,ym_2,æː->eː,æː,eː,98.0,543.0,24.183879714413216,5.046193564362947,-16.001233053439357,-5.477519744538205,3.1364530966109103,-21.047426617802305
pca,speaker,loderup,ym_2,yː->ʉ̟ː,yː,ʉ̟ː,98.0,543.0,10.203868683987409,1.8164385290334097,18.6291736720642,10.222806100548807,27.0166038270182,16.812735143030793
pca,speaker,loderup,ym_2,ʉ̟ː->øː,ʉ̟ː,øː,98.0,543.0,23.65566518158654,0.9145666525987646,2.318861902990319,1.6167142777945427,25.059960431978098,1.4042952503915593
pca,speaker,loderup,ym_3,uː->oː,uː,oː,98.0,543.0,7.573081840041759,-7.285644210355535,12.672825858681811,2.693590824163138,27.531551909079106,19.958470069037347
pca,speaker,loderup,ym_3,oː->ɑː,oː,ɑː,98.0,543.0,27.262853415824775,46.911404877020864,24.892252940196688,35.90182890860877,5.243701479000603,-22.019151936824173
pca,speaker,loderup,ym_3,ɑː->æː,ɑː,æː,98.0,543.0,47.12769533944659,24.139159495615583,-1.8129832577399365,11.163088118937825,21.17555258609107,-25.95214275335552
pca,speaker,loderup,ym_3,æː->eː,æː,eː,98.0,543.0,24.183879714413216,-15.482534109695608,-33.205319189664536,-24.343926649680075,6.461094634444285,-17.72278507996893
pca,speaker,loderup,ym_3,yː->ʉ̟ː,yː,ʉ̟ː,98.0,543.0,10.203868683987409,2.6333597118804386,15.92190530000923,9.277632505944835,23.4924142721162,13.288545588128791
pca,speaker,loderup,ym_3,ʉ̟ː->øː,ʉ̟ː,øː,98.0,543.0,23.65566518158654,21.997081351106893,23.24102899035936,22.619055170733123,24.899612820839007,1.2439476392524682
pca,speaker,malung,ym_1,uː->oː,uː,oː,96.0,337.0,7.573081840041759,-18.188809243920126,-1.294742655989746,-9.741775949954938,24.46714842797214,16.894066587930382
pca,speaker,malung,ym_1,oː->ɑː,oː,ɑː,96.0,337.0,27.262853415824775,-1.932155792433637,11.108636388245763,4.5882402979060615,40.303645596504175,13.0407921806794
pca,speaker,malung,ym_1,ɑː->æː,ɑː,æː,96.0,337.0,47.12769533944659,13.930172407729035,-2.1545212239432763,5.88782559189288,31.04300170777428,-16.08469363167231
pca,speaker,malung,ym_1,æː->eː,æː,eː,96.0,337.0,24.183879714413216,24.68046423231247,7.171930993380522,15.926197612846495,6.675346475481267,-17.50853323893195
pca,speaker,malung,ym_1,yː->ʉ̟ː,yː,ʉ̟ː,96.0,337.0,10.203868683987409,-1.4344457643817128,20.35167104478264,9.458612640200469,31.98998549315176,21.78611680916435
pca,speaker,malung,ym_1,ʉ̟ː->øː,ʉ̟ː,øː,96.0,337.0,23.65566518158654,-21.80302188980378,-14.094810304127714,-17.948916096965746,31.363876767262607,7.708211585676068
pca,speaker,malung,ym_2,uː->oː,uː,oː,96.0,337.0,7.573081840041759,-11.20417924542621,-0.2747712041987359,-5.739475224812473,18.502489881269234,10.929408041227475
pca,speaker,malung,ym_2,oː->ɑː,oː,ɑː,96.0,337.0,27.262853415824775,6.3888849198959035,10.850563215702548,8.619724067799226,31.724531711631425,4.461678295806649
pca,speaker,malung,ym_2,ɑː->æː,ɑː,æː,96.0,337.0,47.12769533944659,11.908526531251129,9.200940858571117,10.554733694911125,44.42010966676658,-2.707585672680011
pca,speaker,malung,ym_2,æː->eː,æː,eː,96.0,337.0,24.183879714413216,25.90883079723803,8.649602384394566,17.279216590816297,6.9246513015697495,-17.259228412843466
pca,speaker,malung,ym_2,yː->ʉ̟ː,yː,ʉ̟ː,96.0,337.0,10.203868683987409,-5.291811853076826,-11.980683234891675,-8.63624754398425,3.51499730217256,-6.688871381814849
pca,speaker,malung,ym_2,ʉ̟ː->øː,ʉ̟ː,øː,96.0,337.0,23.65566518158654,4.635805577611971,-3.5819056339832827,0.526949971814344,15.437953969991286,-8.217711211595253
pca,speaker,malung,ym_3,uː->oː,uː,oː,96.0,337.0,7.573081840041759,-16.393729266553326,-3.8394440469230755,-10.116586656738201,20.12736705967201,12.554285219630252
pca,speaker,malung,ym_3,oː->ɑː,oː,ɑː,96.0,337.0,27.262853415824775,-3.1232349794783705,-13.773922303670854,-8.448578641574615,16.612166091632297,-10.650687324192479
pca,speaker,malung,ym_3,ɑː->æː,ɑː,æː,96.0,337.0,47.12769533944659,-9.723751650072604,-5.750620365413207,-7.737186007742906,51.100826624105984,3.973131284659395
pca,speaker,malung,ym_3,æː->eː,æː,eː,96.0,337.0,24.183879714413216,28.919942732341855,14.856293443386273,21.888118087864065,10.120230425457633,-14.063649288955583
pca,speaker,malung,ym_3,yː->ʉ̟ː,yː,ʉ̟ː,96.0,337.0,10.203868683987409,14.224001788007056,16.53310954168362,15.378555664845337,12.512976437663974,2.3091077536765656
pca,speaker,malung,ym_3,ʉ̟ː->øː,ʉ̟ː,øː,96.0,337.0,23.65566518158654,-19.39670985202585,-18.370901295788855,-18.883805573907352,24.681473737823538,1.0258085562369992
pca,speaker,n_rorum,ym_1,uː->oː,uː,oː,84.0,522.0,7.573081840041759,-4.74750188686936,-2.7951254011248903,-3.771313643997124,9.525458325786229,1.9523764857444696
pca,speaker,n_rorum,ym_1,oː->ɑː,oː,ɑː,84.0,522.0,27.262853415824775,25.53569984231617,9.663419504923889,17.59955967362003,11.390573078432498,-15.872280337392278
pca,speaker,n_rorum,ym_1,ɑː->æː,ɑː,æː,84.0,522.0,47.12769533944659,8.954765109772783,12.503217079376325,10.728991094574553,50.67614730905013,3.5484519696035406
pca,speaker,n_rorum,ym_1,æː->eː,æː,eː,84.0,522.0,24.183879714413216,-4.762851651233871,-5.011224514893996,-4.887038083063933,23.93550685075309,-0.24837286366012634
pca,speaker,n_rorum,ym_1,yː->ʉ̟ː,yː,ʉ̟ː,84.0,522.0,10.203868683987409,-15.3522636826569,3.907193938186582,-5.72253487223516,29.46332630483089,19.25945762084348
pca,speaker,n_rorum,ym_1,ʉ̟ː->øː,ʉ̟ː,øː,84.0,522.0,23.65566518158654,-13.495459548214537,-5.0554420316966695,-9.275450789955602,32.09568269810441,8.440017516517873
pca,speaker,n_rorum,ym_2,uː->oː,uː,oː,84.0,522.0,7.573081840041759,-6.351891960758974,7.056775855749309,0.3524419474951679,20.98174965655004,13.40866781650828
pca,speaker,n_rorum,ym_2,oː->ɑː,oː,ɑː,84.0,522.0,27.262853415824775,28.78252983538891,-0.24843103231927852,14.267049401534818,-1.7681074518834117,-29.03096086770819
pca,speaker,n_rorum,ym_2,ɑː->æː,ɑː,æː,84.0,522.0,47.12769533944659,3.574282695373989,-14.91747623029447,-5.671596767460241,28.63593641377813,-18.49175892566846
pca,speaker,n_rorum,ym_2,æː->eː,æː,eː,84.0,522.0,24.183879714413216,1.6042961458497709,-13.139426931752382,-5.767565392951306,9.44015663681106,-14.743723077602155
pca,speaker,n_rorum,ym_2,yː->ʉ̟ː,yː,ʉ̟ː,84.0,522.0,10.203868683987409,7.332888543408855,14.23443801557964,10.783663279494249,17.10541815615819,6.901549472170782
pca,speaker,n_rorum,ym_2,ʉ̟ː->øː,ʉ̟ː,øː,84.0,522.0,23.65566518158654,14.261870411177105,-0.895575880767377,6.683147265204863,8.49821888964206,-15.15744629194448
pca,speaker,narpes,ym_1,uː->oː,uː,oː,237.0,258.0,7.573081840041759,17.429993636303205,-5.578439007161743,5.925777314570733,-15.43535080342319,-23.00843264346495
pca,speaker,narpes,ym_1,oː->ɑː,oː,ɑː,237.0,258.0,27.262853415824775,-14.273510566743472,4.860211902377725,-4.706649332182873,46.396575884945975,19.1337224691212
pca,speaker,narpes,ym_1,ɑː->æː,ɑː,æː,237.0,258.0,47.12769533944659,1.9957349620145592,-28.82218941697222,-13.413227227478828,16.30977096045981,-30.817924378986778
pca,speaker,narpes,ym_1,æː->eː,æː,eː,237.0,258.0,24.183879714413216,38.29091741879102,-29.095622387313313,4.597647515738853,-43.202660091691115,-67.38653980610434
pca,speaker,narpes,ym_1,yː->ʉ̟ː,yː,ʉ̟ː,237.0,258.0,10.203868683987409,-0.21588270200517734,11.430894262257578,5.607505780126201,21.85064564825016,11.646776964262752
pca,speaker,narpes,ym_1,ʉ̟ː->øː,ʉ̟ː,øː,237.0,258.0,23.65566518158654,29.409458550721574,-26.519734659722015,1.4448619454997795,-32.27352802885705,-55.929193210443586
pca,speaker,narpes,ym_2,uː->oː,uː,oː,237.0,258.0,7.573081840041759,8.10004093501648,-0.9462141899404836,3.5769133725379985,-1.4731732849152044,-9.046255124956964
pca,speaker,narpes,ym_2,oː->ɑː,oː,ɑː,237.0,258.0,27.262853415824775,-4.125197232498049,16.345146081479257,6.109974424490604,47.73319672980208,20.470343313977306
pca,speaker,narpes,ym_2,ɑː->æː,ɑː,æː,237.0,258.0,47.12769533944659,27.96204260882484,-5.6355507585396065,11.163245925142618,13.53010197208214,-33.59759336736445
pca,speaker,narpes,ym_2,æː->eː,æː,eː,237.0,258.0,24.183879714413216,27.669746473347523,-37.458486875930994,-4.8943702012917365,-40.9443536348653,-65.12823334927852
pca,speaker,narpes,ym_2,yː->ʉ̟ː,yː,ʉ̟ː,237.0,258.0,10.203868683987409,-5.706796191626014,4.275302519613534,-0.7157468360062373,20.185967395226957,9.982098711239548
pca,speaker,narpes,ym_2,ʉ̟ː->øː,ʉ̟ː,øː,237.0,258.0,23.65566518158654,17.12360702932452,-13.255103326665413,1.9342518513295552,-6.723045174403395,-30.378710355989934
pca,speaker,narpes,ym_3,uː->oː,uː,oː,237.0,258.0,7.573081840041759,10.517897616122312,0.37604067780606704,5.44696914696419,-2.568775098274486,-10.141856938316245
pca,speaker,narpes,ym_3,oː->ɑː,oː,ɑː,237.0,258.0,27.262853415824775,-3.0998017860804903,4.702655555065346,0.8014268844924275,35.06531075697061,7.802457341145836
pca,speaker,narpes,ym_3,ɑː->æː,ɑː,æː,237.0,258.0,47.12769533944659,1.6373012002181322,-18.402572209029397,-8.38263550440563,27.08782193019906,-20.03987340924753
pca,speaker,narpes,ym_3,æː->eː,æː,eː,237.0,258.0,24.183879714413216,32.206703523248386,-30.754848873368076,0.7259273249401548,-38.777672682203246,-62.96155239661646
pca,speaker,narpes,ym_3,yː->ʉ̟ː,yː,ʉ̟ː,237.0,258.0,10.203868683987409,13.37753268343573,18.431192696358078,15.904362689896905,15.257528696909755,5.053660012922347
pca,speaker,narpes,ym_3,ʉ̟ː->øː,ʉ̟ː,øː,237.0,258.0,23.65566518158654,5.249698452724525,-15.011095186222304,-4.88069836674889,3.3948715426397125,-20.260793638946826
pca,speaker,nora,ym_1,uː->oː,uː,oː,160.0,357.0,7.573081840041759,-5.949554205613864,-2.6717116988006966,-4.310632952207279,10.850924346854926,3.277842506813167
pca,speaker,nora,ym_1,oː->ɑː,oː,ɑː,160.0,357.0,27.262853415824775,-19.481782900723637,3.315462895939923,-8.083160002391855,50.06009921248834,22.797245796663564
pca,speaker,nora,ym_1,ɑː->æː,ɑː,æː,160.0,357.0,47.12769533944659,6.779670673332191,-12.631419196594036,-2.925874261630922,27.71660546952036,-19.41108986992623
pca,speaker,nora,ym_1,æː->eː,æː,eː,160.0,357.0,24.183879714413216,2.9235729115910885,3.1394323881106145,3.0315026498508515,24.39973919093274,0.21585947651952253
pca,speaker,nora,ym_1,yː->ʉ̟ː,yː,ʉ̟ː,160.0,357.0,10.203868683987409,9.392085081956221,-1.0585603131172403,4.16676238441949,-0.2467767110860544,-10.450645395073463
pca,speaker,nora,ym_1,ʉ̟ː->øː,ʉ̟ː,øː,160.0,357.0,23.65566518158654,-8.420298053346263,-0.6760673632993763,-4.54818270832282,31.39989587163343,7.744230690046891
pca,speaker,nora,ym_2,uː->oː,uː,oː,160.0,357.0,7.573081840041759,-7.496518697232942,-6.772793694827532,-7.134656196030237,8.296806842447168,0.7237250024054092
pca,speaker,nora,ym_2,oː->ɑː,oː,ɑː,160.0,357.0,27.262853415824775,-15.937784484348454,-6.8145521547740024,-11.376168319561229,36.38608574539923,9.123232329574453
pca,speaker,nora,ym_2,ɑː->æː,ɑː,æː,160.0,357.0,47.12769533944659,-6.655087743999642,-18.160337763822834,-12.407712753911238,35.622445319623395,-11.505250019823194
pca,speaker,nora,ym_2,æː->eː,æː,eː,160.0,357.0,24.183879714413216,12.39976613282114,7.5718441018638805,9.98580511734251,19.355957683455955,-4.827922030957261
pca,speaker,nora,ym_2,yː->ʉ̟ː,yː,ʉ̟ː,160.0,357.0,10.203868683987409,21.080820160647605,17.647381402370147,19.364100781508874,6.770429925709953,-3.4334387582774557
pca,speaker,nora,ym_2,ʉ̟ː->øː,ʉ̟ː,øː,160.0,357.0,23.65566518158654,-18.85809740571493,-10.378530531935194,-14.618313968825063,32.135232055366274,8.479566873779735
pca,speaker,nora,ym_3,uː->oː,uː,oː,160.0,357.0,7.573081840041759,-8.10120763697276,-2.042651814508085,-5.0719297257404214,13.631637662506431,6.0585558224646725
pca,speaker,nora,ym_3,oː->ɑː,oː,ɑː,160.0,357.0,27.262853415824775,-4.194950885284326,-0.0090398310413762,-2.1019953581628514,31.44876447006773,4.185911054242954
pca,speaker,nora,ym_3,ɑː->æː,ɑː,æː,160.0,357.0,47.12769533944659,13.818281277820791,-15.973582397145442,-1.077650559662325,17.335831664480356,-29.791863674966233
pca,speaker,nora,ym_3,æː->eː,æː,eː,160.0,357.0,24.183879714413216,15.845315783755737,-7.945353519678877,3.9499811320384297,0.3932104109786026,-23.790669303434612
pca,speaker,nora,ym_3,yː->ʉ̟ː,yː,ʉ̟ː,160.0,357.0,10.203868683987409,-4.062180467567327,3.130723465387868,-0.4657285010897299,17.396772616942602,7.192903932955193
pca,speaker,nora,ym_3,ʉ̟ː->øː,ʉ̟ː,øː,160.0,357.0,23.65566518158654,-15.93967676938168,2.9953098328184127,-6.472183468281633,42.59065178378664,18.9349866022001
pca,speaker,nysatra,ym_1,uː->oː,uː,oː,228.0,188.0,7.573081840041759,0.027448857800963893,-1.1095347036760985,-0.5410429229375671,6.436098278564697,-1.136983561477062
pca,speaker,nysatra,ym_1,oː->ɑː,oː,ɑː,228.0,188.0,27.262853415824775,7.607141369942954,14.48954063759526,11.048341003769107,34.14525268347708,6.882399267652307
pca,speaker,nysatra,ym_1,ɑː->æː,ɑː,æː,228.0,188.0,47.12769533944659,14.709980079972961,2.9234534681704454,8.816716774071702,35.341168727644074,-11.786526611802515
pca,speaker,nysatra,ym_1,æː->eː,æː,eː,228.0,188.0,24.183879714413216,-9.495715352135559,-22.9874306295786,-16.24157299085708,10.692164436970172,-13.491715277443044
pca,speaker,nysatra,ym_1,yː->ʉ̟ː,yː,ʉ̟ː,228.0,188.0,10.203868683987409,1.8968259773219889,-6.461853552436379,-2.2825137875571944,1.845189154229041,-8.358679529758367
pca,speaker,nysatra,ym_1,ʉ̟ː->øː,ʉ̟ː,øː,228.0,188.0,23.65566518158654,11.559448348771058,5.687300168934663,8.623374258852861,17.783517001750145,-5.872148179836394
pca,speaker,nysatra,ym_2,uː->oː,uː,oː,228.0,188.0,7.573081840041759,-12.035038454768653,1.9985192854673783,-5.018259584650637,21.606639580277793,14.033557740236034
pca,speaker,nysatra,ym_2,oː->ɑː,oː,ɑː,228.0,188.0,27.262853415824775,7.036808331184391,17.591172009240534,12.313990170212463,37.81721709388092,10.554363678056145
pca,speaker,nysatra,ym_2,ɑː->æː,ɑː,æː,228.0,188.0,47.12769533944659,19.642180854199026,3.3621017385069316,11.502141296352981,30.847616223754493,-16.280079115692097
pca,speaker,nysatra,ym_2,æː->eː,æː,eː,228.0,188.0,24.183879714413216,-9.89660806744959,-3.743045905121216,-6.819826986285403,30.33744187674159,6.153562162328374
pca,speaker,nysatra,ym_2,yː->ʉ̟ː,yː,ʉ̟ː,228.0,188.0,10.203868683987409,10.717371937153734,6.325132457169062,8.521252197161395,5.811629204002737,-4.392239479984672
pca,speaker,nysatra,ym_2,ʉ̟ː->øː,ʉ̟ː,øː,228.0,188.0,23.65566518158654,-10.097643391632417,0.7491942800607235,-4.674224555785847,34.50250285327968,10.846837671693141
pca,speaker,nysatra,ym_3,uː->oː,uː,oː,228.0,188.0,7.573081840041759,-2.4936881603345373,0.5620260264040208,-0.9658310669652582,10.628796026780316,3.055714186738557
pca,speaker,nysatra,ym_3,oː->ɑː,oː,ɑː,228.0,188.0,27.262853415824775,-3.5110248126987673,0.9784726670498394,-1.2662760728244642,31.752350895573386,4.489497479748611
pca,speaker,nysatra,ym_3,ɑː->æː,ɑː,æː,228.0,188.0,47.12769533944659,-2.709866134112505,-13.526614758343547,-8.118240446228025,36.31094671521555,-10.816748624231039
pca,speaker,nysatra,ym_3,æː->eː,æː,eː,228.0,188.0,24.183879714413216,1.931490168307943,-6.774874613048234,-2.4216922223701456,15.477514933057037,-8.706364781356179
pca,speaker,nysatra,ym_3,yː->ʉ̟ː,yː,ʉ̟ː,228.0,188.0,10.203868683987409,-0.8187142020600015,-2.1446457338864806,-1.4816799679732404,8.87793715216093,-1.3259315318264786
pca,speaker,nysatra,ym_3,ʉ̟ː->øː,ʉ̟ː,øː,228.0,188.0,23.65566518158654,-5.0719770351702795,-9.482722699833008,-7.277349867501645,19.244919516923808,-4.4107456646627305
pca,speaker,ockelbo,ym_1,uː->oː,uː,oː,156.0,328.0,7.573081840041759,-9.563954642463637,0.6156780387949564,-4.474138301834339,17.75271452130035,10.179632681258592
pca,speaker,ockelbo,ym_1,oː->ɑː,oː,ɑː,156.0,328.0,27.262853415824775,-10.41262725952784,1.6919125685358585,-4.3603573454959905,39.36739324388847,12.104539828063697
pca,speaker,ockelbo,ym_1,ɑː->æː,ɑː,æː,156.0,328.0,47.12769533944659,-4.2241399813857,-7.0776055768700585,-5.650872779127879,44.27422974396223,-2.8534655954843586
pca,speaker,ockelbo,ym_1,æː->eː,æː,eː,156.0,328.0,24.183879714413216,-0.5301248062645258,-0.12964904521697937,-0.3298869257407521,24.58435547546076,0.4004757610475451
pca,speaker,ockelbo,ym_1,yː->ʉ̟ː,yː,ʉ̟ː,156.0,328.0,10.203868683987409,8.64429138207418,5.382796593148032,7.013543987611107,6.94237389506126,-3.261494788926149
pca,speaker,ockelbo,ym_1,ʉ̟ː->øː,ʉ̟ː,øː,156.0,328.0,23.65566518158654,-7.404141759427766,3.0337265518386562,-2.1852076037945554,34.09353349285296,10.437868311266424
pca,speaker,ockelbo,ym_2,uː->oː,uː,oː,156.0,328.0,7.573081840041759,-4.0955174017686815,0.2821520202181099,-1.9066826907752854,11.95075126202855,4.377669421986791
pca,speaker,ockelbo,ym_2,oː->ɑː,oː,ɑː,156.0,328.0,27.262853415824775,-2.144215541988152,2.310505647279348,0.08314505264559918,31.717574605092278,4.454721189267502
pca,speaker,ockelbo,ym_2,ɑː->æː,ɑː,æː,156.0,328.0,47.12769533944659,1.776359083347282,-2.9216684991393627,-0.5726547078960408,42.429667756959944,-4.698027582486645
pca,speaker,ockelbo,ym_2,æː->eː,æː,eː,156.0,328.0,24.183879714413216,-6.390510218881083,-7.278577647831789,-6.834543933356436,23.295812285462507,-0.8880674289507091
pca,speaker,ockelbo,ym_2,yː->ʉ̟ː,yː,ʉ̟ː,156.0,328.0,10.203868683987409,18.056814276127653,17.159967488104318,17.608390882115987,9.307021895964073,-0.8968467880233355
pca,speaker,ockelbo,ym_2,ʉ̟ː->øː,ʉ̟ː,øː,156.0,328.0,23.65566518158654,-10.099217125006964,7.754532173722366,-1.1723424756422993,41.50941448031587,17.85374929872933
pca,speaker,ockelbo,ym_3,uː->oː,uː,oː,156.0,328.0,7.573081840041759,-6.0936331961597485,1.7456983875566632,-2.1739674043015427,15.412413423758172,7.8393315837164135
pca,speaker,ockelbo,ym_3,oː->ɑː,oː,ɑː,156.0,328.0,27.262853415824775,7.150538323006019,14.859194320770673,11.004866321888345,34.97150941358943,7.708655997764655
pca,speaker,ockelbo,ym_3,ɑː->æː,ɑː,æː,156.0,328.0,47.12769533944659,22.459112078325607,3.605347531775095,13.032229805050351,28.273930792896078,-18.85376454655051
pca,speaker,ockelbo,ym_3,æː->eː,æː,eː,156.0,328.0,24.183879714413216,-4.231996193329283,-4.38475224482748,-4.308374219078381,24.031123662915018,-0.15275605149819782
pca,speaker,ockelbo,ym_3,yː->ʉ̟ː,yː,ʉ̟ː,156.0,328.0,10.203868683987409,5.853178668682316,-5.267599568685804,0.29278954999825685,-0.9169095533807122,-11.120778237368121
pca,speaker,ockelbo,ym_3,ʉ̟ː->øː,ʉ̟ː,øː,156.0,328.0,23.65566518158654,-0.7466639501639825,7.904670959828398,3.579003504832208,32.30700009157892,8.651334909992382
pca,speaker,orust,ym_1,uː->oː,uː,oː,49.0,436.0,7.573081840041759,-5.087555080967132,-8.143078268947317,-6.615316674957224,4.517558652061574,-3.055523187980185
pca,speaker,orust,ym_1,oː->ɑː,oː,ɑː,49.0,436.0,27.262853415824775,-20.63602913885339,-12.526553996868737,-16.581291567861065,35.37232855780943,8.109475141984657
pca,speaker,orust,ym_1,ɑː->æː,ɑː,æː,49.0,436.0,47.12769533944659,-8.863806457275173,-1.2945155324660853,-5.079160994870629,54.69698626425568,7.5692909248090885
pca,speaker,orust,ym_1,æː->eː,æː,eː,49.0,436.0,24.183879714413216,18.196449865331047,9.968406694735522,14.082428280033286,15.95583654381769,-8.228043170595527
pca,speaker,orust,ym_1,yː->ʉ̟ː,yː,ʉ̟ː,49.0,436.0,10.203868683987409,12.253150110590022,-2.9854232977388513,4.633863406425586,-5.034704724341463,-15.238573408328872
pca,speaker,orust,ym_1,ʉ̟ː->øː,ʉ̟ː,øː,49.0,436.0,23.65566518158654,-21.213373959479018,-12.13767917516657,-16.675526567322795,32.73135996589899,9.07569478431245
pca,speaker,orust,ym_2,uː->oː,uː,oː,49.0,436.0,7.573081840041759,4.798530790801318,5.774218943372891,5.286374867087104,8.54876999261333,0.9756881525715713
pca,speaker,orust,ym_2,oː->ɑː,oː,ɑː,49.0,436.0,27.262853415824775,-8.794461236962,-28.947679227824906,-18.871070232393453,7.109635424961873,-20.153217990862903
pca,speaker,orust,ym_2,ɑː->æː,ɑː,æː,49.0,436.0,47.12769533944659,-32.15721515903182,-14.771428580552737,-23.464321869792276,64.51348191792567,17.385786578479085
pca,speaker,orust,ym_2,æː->eː,æː,eː,49.0,436.0,24.183879714413216,16.71509465211061,6.457541303869709,11.586317977990161,13.926326366172312,-10.257553348240904
pca,speaker,orust,ym_2,yː->ʉ̟ː,yː,ʉ̟ː,49.0,436.0,10.203868683987409,16.234807028479906,11.55245584569245,13.89363143708618,5.521517501199951,-4.682351182787458
pca,speaker,orust,ym_2,ʉ̟ː->øː,ʉ̟ː,øː,49.0,436.0,23.65566518158654,-18.44934413173512,-10.265253758223723,-14.357298944979421,31.839755555097938,8.184090373511399
pca,speaker,orust,ym_3,uː->oː,uː,oː,49.0,436.0,7.573081840041759,0.4608897105144929,-2.509392098613107,-1.0242511940493069,4.6028000309141595,-2.9702818091275995
pca,speaker,orust,ym_3,oː->ɑː,oː,ɑː,49.0,436.0,27.262853415824775,-0.9613776906909882,-10.348831486549354,-5.655104588620172,17.875399619966412,-9.387453795858363
pca,speaker,orust,ym_3,ɑː->æː,ɑː,æː,49.0,436.0,47.12769533944659,-10.796029774837994,-15.296673136451195,-13.046351455644595,42.62705197783339,-4.5006433616132
pca,speaker,orust,ym_3,æː->eː,æː,eː,49.0,436.0,24.183879714413216,12.891029359292082,4.797007322140201,8.844018340716142,16.089857677261335,-8.09402203715188
pca,speaker,orust,ym_3,yː->ʉ̟ː,yː,ʉ̟ː,49.0,436.0,10.203868683987409,23.809735114037682,11.17521366324695,17.492474388642318,-2.4306527668033238,-12.634521450790732
pca,speaker,orust,ym_3,ʉ̟ː->øː,ʉ̟ː,øː,49.0,436.0,23.65566518158654,-12.42093158598286,-13.862823726111706,-13.141877656047285,22.213773041457692,-1.4418921401288465
pca,speaker,ossjo,ym_1,uː->oː,uː,oː,74.0,515.0,7.573081840041759,-5.214324155470638,7.179466960258673,0.9825714023940181,19.966872955771066,12.393791115729307
pca,speaker,ossjo,ym_1,oː->ɑː,oː,ɑː,74.0,515.0,27.262853415824775,31.338460562005732,-2.5104302716283127,14.414015145188708,-6.586037417809265,-33.84889083363404
pca,speaker,ossjo,ym_1,ɑː->æː,ɑː,æː,74.0,515.0,47.12769533944659,-2.6433708637798117,-0.8951981332495993,-1.7692844985147054,48.8758680699768,1.7481727305302073
pca,speaker,ossjo,ym_1,æː->eː,æː,eː,74.0,515.0,24.183879714413216,-5.000617387166909,-5.708035989621966,-5.354326688394439,23.47646111195816,-0.707418602455057
pca,speaker,ossjo,ym_1,yː->ʉ̟ː,yː,ʉ̟ː,74.0,515.0,10.203868683987409,3.632562167903061,16.267999872738866,9.950281020320963,22.839306388823214,12.635437704835805
pca,speaker,ossjo,ym_1,ʉ̟ː->øː,ʉ̟ː,øː,74.0,515.0,23.65566518158654,1.5045182873056335,-17.54200263731729,-8.018742175005826,4.609144256963619,-19.046520924622918
pca,speaker,ossjo,ym_2,uː->oː,uː,oː,74.0,515.0,7.573081840041759,-5.243288665136993,7.89922165431988,1.3279664945914433,20.71559215949863,13.142510319456871
pca,speaker,ossjo,ym_2,oː->ɑː,oː,ɑː,74.0,515.0,27.262853415824775,-0.7810052473884936,-21.346490567650854,-11.063747907519673,6.697368095562419,-20.565485320262354
pca,speaker,ossjo,ym_2,ɑː->æː,ɑː,æː,74.0,515.0,47.12769533944659,-22.34480516998485,-11.57263367529776,-16.958719422641302,57.899866834133675,10.772171494687086
pca,speaker,ossjo,ym_2,æː->eː,æː,eː,74.0,515.0,24.183879714413216,6.461220296288254,27.72728831446056,17.094254305374406,45.449947732585514,21.266068018172298
pca,speaker,ossjo,ym_2,yː->ʉ̟ː,yː,ʉ̟ː,74.0,515.0,10.203868683987409,5.336217398843862,20.845987140242592,13.091102269543232,25.713638425386144,15.509769741398735
pca,speaker,ossjo,ym_2,ʉ̟ː->øː,ʉ̟ː,øː,74.0,515.0,23.65566518158654,-25.040979431534197,-24.299023939590196,-24.670001685562198,24.397620673530543,0.7419554919440046
