method,grouping,village,speaker,fit_basis,n_points,n_vowels,missing_vowels,geo_x,geo_y,centroid_x,centroid_y,ellipse_angle_deg,ellipse_angle_from_horizontal_signed_deg,major_axis_sd,minor_axis_sd,axis_ratio,orientation_reliable
pca,village,ref,,vowels,8,8,,185.0,379.0,54.00646172389934,8.188402682915207,1.8586105595300069,1.8586105595300069,48.5440506044384,22.438885908237463,2.16338951955799,1
pca,village,ref,,midpoints,6,8,,185.0,379.0,56.25136113573103,5.502423195426324,0.8554721691350835,0.8554721691350835,40.89778044894561,18.426903181096595,2.219460320977915,1
pca,village,rimforsa,,vowels,8,8,,134.0,437.0,-0.9419773376266436,-4.004202292530888,165.43996474099805,-14.56003525900195,26.163432296244466,14.591014454460508,1.7931194830833879,1
pca,village,rimforsa,,midpoints,6,8,,134.0,437.0,1.0421719113250907,-5.171731759206593,167.2385116118641,-12.761488388135888,24.8436080689001,9.593457367664676,2.58964074335046,1
pca,village,s_finnskoga,,vowels,8,8,,74.0,333.0,12.188601338989326,8.274991943576548,169.81373879763942,-10.186261202360583,30.441810723467412,13.407301371769938,2.2705397513898578,1
pca,village,s_finnskoga,,midpoints,6,8,,74.0,333.0,13.704487120424787,6.923631360970217,169.26028007386807,-10.739719926131926,27.8332256622765,10.67438174331398,2.6074789464701467,1
pca,village,s_mellosa,,vowels,8,8,,129.0,395.0,18.19128269039151,0.9397473960852072,168.7174823319936,-11.282517668006392,22.221706807232074,16.02664172151328,1.3865479239735472,1
pca,village,s_mellosa,,midpoints,6,8,,129.0,395.0,20.351112325663433,-0.5783604503195708,159.2197744707149,-20.780225529285104,19.320166019378934,9.794486622782381,1.9725552510776245,1
pca,village,saltvik,,vowels,8,8,,221.0,350.0,21.197337222475028,0.5060225260453424,18.07431839947273,18.07431839947273,28.244171732648102,15.652381060186181,1.8044648685745799,1
pca,village,saltvik,,midpoints,6,8,,221.0,350.0,22.070037861635214,-2.2179173067839595,16.929370818371865,16.929370818371865,24.93279172316037,11.355135188359956,2.1957283035008466,1
pca,village,segerstad,,vowels,8,8,,153.0,510.0,10.339135232070321,-0.16159865403239881,163.13409988615211,-16.865900113847886,22.415501609918365,13.797423014074122,1.6246150884156654,1
pca,village,segerstad,,midpoints,6,8,,153.0,510.0,11.26852803320824,-2.613145223085595,159.29649255469212,-20.703507445307878,21.46290880236228,12.505606694473522,1.7162628992519944,1
pca,village,skee,,vowels,8,8,,42.0,404.0,34.540527890107846,20.297560106685637,176.89666977901413,-3.1033302209858675,24.55559993611667,14.642791084628326,1.6769753658436464,1
pca,village,skee,,midpoints,6,8,,42.0,404.0,34.87084245132619,18.29058218927535,171.29435553018723,-8.705644469812768,21.523454371638874,12.066701226835193,1.783706579539134,1
pca,village,skinnskatteberg,,vowels,8,8,,135.0,371.0,6.518782870744354,3.769852927353278,6.457449337444018,6.457449337444018,18.29313557320505,12.35764010602107,1.4803097853846707,1
pca,village,skinnskatteberg,,midpoints,6,8,,135.0,371.0,8.286868103547912,2.103339775605219,12.493068897003809,12.493068897003809,14.51200137499937,10.910143087371164,1.3301385012812041,1
pca,village,skog,,vowels,8,8,,157.0,317.0,-2.0636392396612813,1.1308449433980787,170.0210521150134,-9.97894788498661,27.961265892443432,14.56384699272397,1.919909341701595,1
pca,village,skog,,midpoints,6,8,,157.0,317.0,-0.9419932706793386,-1.0917961423028306,166.0871002737185,-13.912899726281495,25.1102514980944,11.969871879371267,2.097787825228865,1
pca,village,skuttunge,,vowels,8,8,,171.0,364.0,20.921696587637868,7.335972452841879,176.5854522656937,-3.4145477343062964,25.59015861436868,17.448163398612294,1.4666390971787864,1
pca,village,skuttunge,,midpoints,6,8,,171.0,364.0,22.26455495868215,5.905090782115384,169.15436021212935,-10.845639787870653,23.26868505825188,14.345783090603817,1.6219877932974167,1
pca,village,sorsele,,vowels,8,8,,166.0,143.0,-0.020255408955573095,-2.8605618626466898,171.28719762099254,-8.712802379007456,24.79023227278284,17.410834934985118,1.4238393715955375,1
pca,village,sorsele,,midpoints,6,8,,166.0,143.0,1.1416906162812939,-5.5027672512321075,162.72162184819493,-17.27837815180507,21.996275070845517,15.948912374317047,1.379170852193451,1
pca,village,sorunda,,vowels,8,8,,181.0,406.0,19.80180709210108,5.351491462102711,172.8631195744526,-7.136880425547389,21.371870895246087,17.35419018469043,1.2315106995946135,1
pca,village,sorunda,,midpoints,6,8,,181.0,406.0,20.381633846463114,3.1295076000004514,163.8088761010656,-16.191123898934393,20.12006969878069,12.52182608138889,1.6067999641589832,1
pca,village,sproge,,vowels,8,8,,190.0,475.0,1.8024225976045316,3.816867915344232,156.18249197344485,-23.817508026555146,25.486802671464854,12.2622256704531,2.078480967193217,1
pca,village,sproge,,midpoints,6,8,,190.0,475.0,3.2778229088003523,2.2316072612773064,158.20406293688526,-21.795937063114735,22.608939610673744,9.601193838744344,2.3548050367901507,1
pca,village,st_anna,,vowels,8,8,,157.0,436.0,3.0706599928565685,-3.524462485619702,169.88115990287733,-10.118840097122671,26.00714928166069,16.782846580771626,1.5496268262058415,1
pca,village,st_anna,,midpoints,6,8,,157.0,436.0,4.299878458896306,-5.09185075737863,168.48230107181578,-11.517698928184217,24.483151934164656,10.433590645039834,2.3465701087097983,1
