village,geo_x,geo_y,geo_position,geographic_group,first_x,first_y,second_x,second_y
hamneda,93.0,496.0,45.45474670393189,South,19.790187952085923,-16.34319492071947,9.700247023833827,-26.448302781751636
haraker,149.0,373.0,176.21379073108554,North,36.80677371071353,-4.619232509579655,25.980457279535056,-20.447551953498586
jamshog,108.0,514.0,30.28210110195524,South,5.2187427101265484,-18.98255146315134,-19.084700988069123,-23.75575283501134
jarnboas,117.0,378.0,165.82018913948008,North,51.491922953784844,5.670197965194344,24.027996858444318,-27.684961263794968
jarsnas,113.0,452.0,92.22478367908248,Centre,43.8580147409311,-0.6801156812134712,22.13298082632597,-22.752155094055738
karna,53.0,448.0,85.9151349758696,Centre,25.637469625293676,-14.016519124591436,10.841521240824623,-27.47073270412473
karsta,186.0,377.0,178.59395123967883,North,53.8099785390055,8.891436978948263,29.667242015101138,-23.499093057841463
korsberga,100.0,432.0,109.7097189393582,Centre,30.037267398930275,-1.2513484296781017,16.786891546660552,-21.336595656826614
kramfors,173.0,248.0,303.4763157810137,North,25.968489169134703,-4.4388175596933594,16.75702889345487,-21.112013161343263
lanna,161.0,393.0,158.55800815800026,Centre,34.07135748132548,2.7282246779745285,14.284457490147709,-26.741528433065977
leksand,120.0,335.0,208.70052428052836,North,29.519306534169303,-0.9668124958824913,15.561612339198359,-24.19093367536514
loderup,98.0,543.0,0.0,South,-16.275000986397007,-19.94753823971587,5.325916070330679,-27.79441090467911
malung,96.0,337.0,202.62959374041924,North,35.67715841263497,-1.3295269549928792,4.147855884733521,-24.89782396741145
n_rorum,84.0,522.0,18.299385463806168,South,0.02205609216922655,-7.951219508159752,10.776764707624118,-23.712339281256835
nora,160.0,357.0,193.85787143343043,North,50.33927763166645,2.0356110830281344,10.79804541447568,-20.94616277279968
nysatra,228.0,188.0,371.9907689659383,North,27.729332089550972,-2.834877067949124,0.6683586265187332,-27.574609002566635
ockelbo,156.0,328.0,221.748110156052,North,38.63737104035317,-2.743571608046594,15.250116935703875,-24.432685870701818
orust,49.0,436.0,97.05531592071132,Centre,53.589948139925085,-0.3373094506953396,29.68776707451188,-16.554812505565607
ossjo,74.0,515.0,23.48799495009064,South,36.67702699819155,-9.8608081044223,35.8600371846541,-18.21818409313794
