village,vowel,n_speakers,geo_x,geo_y,display_x,display_y,geo_position,geographic_group
burtrask,eː,3,222.0,177.0,-19.76898385078211,5.499341535117052,381.8039577688209,North
burtrask,oː,3,222.0,177.0,43.82743088349606,-5.868450917376178,381.8039577688209,North
burtrask,uː,3,222.0,177.0,39.15224401462448,1.4683699964804622,381.8039577688209,North
burtrask,yː,3,222.0,177.0,-4.866437383647051,25.98441813627035,381.8039577688209,North
burtrask,æː,3,222.0,177.0,-30.393977246756577,-13.88081007873684,381.8039577688209,North
burtrask,øː,3,222.0,177.0,-18.757446971041222,-6.627311488306269,381.8039577688209,North
burtrask,ɑː,3,222.0,177.0,-13.988482639322195,-27.03007166600409,381.8039577688209,North
burtrask,ʉ̟ː,3,222.0,177.0,1.9967313619561704,10.94553864510688,381.8039577688209,North
dalby,eː,3,82.0,336.0,-2.6278911931080122,24.024683825775952,201.22302887742558,North
dalby,oː,3,82.0,336.0,25.669033994140193,-7.6533553406658985,201.22302887742558,North
dalby,uː,3,82.0,336.0,28.94731536597567,7.3843585832358345,201.22302887742558,North
dalby,yː,3,82.0,336.0,-11.773983462611387,29.718204295611418,201.22302887742558,North
dalby,æː,2,82.0,336.0,-33.234739265781386,-5.488303086271874,201.22302887742558,North
dalby,øː,3,82.0,336.0,-22.161650406951658,-1.487782598088694,201.22302887742558,North
dalby,ɑː,3,82.0,336.0,15.302589277461788,-27.39457265487313,201.22302887742558,North
dalby,ʉ̟ː,3,82.0,336.0,1.4460739969298977,19.321882921611248,201.22302887742558,North
floby,eː,3,85.0,439.0,-18.93284028788402,15.830982878016398,100.24992663283506,Centre
floby,oː,3,85.0,439.0,42.8792067748367,6.592125748432345,100.24992663283506,Centre
floby,uː,3,85.0,439.0,45.359456269932345,10.364129684236428,100.24992663283506,Centre
