village,vowel,n_speakers,geo_x,geo_y,display_x,display_y,geo_position,geographic_group
s_mellosa,eː,3,129.0,395.0,-2338.5,-407.0,395.0,
s_mellosa,oː,3,129.0,395.0,-709.5,-419.0,395.0,
s_mellosa,uː,3,129.0,395.0,-939.0,-405.0,395.0,
s_mellosa,yː,3,129.0,395.0,-1830.0,-400.0,395.0,
s_mellosa,æː,3,129.0,395.0,-1806.0,-636.0,395.0,
s_mellosa,øː,3,129.0,395.0,-1423.0,-577.0,395.0,
s_mellosa,ɑː,3,129.0,395.0,-936.0,-568.0,395.0,
s_mellosa,ʉ̟ː,3,129.0,395.0,-1628.0,-421.0,395.0,
segerstad,eː,3,153.0,510.0,-2049.0,-468.0,510.0,
segerstad,oː,3,153.0,510.0,-822.0,-435.0,510.0,
segerstad,uː,3,153.0,510.0,-828.0,-430.0,510.0,
segerstad,yː,3,153.0,510.0,-2053.0,-363.0,510.0,
segerstad,æː,3,153.0,510.0,-1639.5,-582.0,510.0,
segerstad,øː,3,153.0,510.0,-1586.0,-469.0,510.0,
segerstad,ɑː,3,153.0,510.0,-974.0,-525.0,510.0,
segerstad,ʉ̟ː,3,153.0,510.0,-1641.5,-409.5,510.0,
skee,eː,3,42.0,404.0,-2034.0,-425.5,404.0,
skee,oː,3,42.0,404.0,-691.5,-361.0,404.0,
skee,uː,3,42.0,404.0,-620.0,-342.0,404.0,
skee,yː,3,42.0,404.0,-1736.0,-339.0,404.0,
skee,æː,3,42.0,404.0,-1842.0,-539.0,404.0,
skee,øː,3,42.0,404.0,-1495.5,-459.0,404.0,
skee,ɑː,3,42.0,404.0,-802.0,-504.5,404.0,
skee,ʉ̟ː,3,42.0,404.0,-1654.0,-343.0,404.0,
skinnskatteberg,eː,2,135.0,371.0,-1556.0,-462.5,371.0,
skinnskatteberg,oː,2,135.0,371.0,-796.25,-430.75,371.0,
skinnskatteberg,uː,2,135.0,371.0,-1112.75,-357.25,371.0,
skinnskatteberg,yː,2,135.0,371.0,-1786.75,-346.5,371.0,
skinnskatteberg,æː,2,135.0,371.0,-1374.5,-604.0,371.0,
skinnskatteberg,øː,2,135.0,371.0,-1394.5,-501.25,371.0,
skinnskatteberg,ɑː,2,135.0,371.0,-980.0,-590.5,371.0,
skinnskatteberg,ʉ̟ː,2,135.0,371.0,-1567.75,-363.0,371.0,
skog,eː,3,157.0,317.0,-1950.0,-469.0,317.0,
skog,oː,3,157.0,317.0,-755.0,-473.0,317.0,
skog,uː,3,157.0,317.0,-727.0,-424.0,317.0,
skog,yː,3,157.0,317.0,-2008.0,-404.0,317.0,
skog,æː,3,157.0,317.0,-1635.0,-628.0,317.0,
skog,øː,3,157.0,317.0,-1558.0,-533.0,317.0,
skog,ɑː,3,157.0,317.0,-905.0,-568.0,317.0,
skog,ʉ̟ː,3,157.0,317.0,-1623.0,-405.0,317.0,
skuttunge,eː,2,171.0,364.0,-1773.25,-489.0,364.0,
skuttunge,oː,2,171.0,364.0,-766.5,-395.25,364.0,
skuttunge,uː,2,171.0,364.0,-787.25,-305.75,364.0,
skuttunge,yː,2,171.0,364.0,-2023.5,-312.5,364.0,
skuttunge,æː,2,171.0,364.0,-1826.5,-569.5,364.0,
skuttunge,øː,2,171.0,364.0,-1447.25,-513.5,364.0,
skuttunge,ɑː,2,171.0,364.0,-996.5,-531.25,364.0,
skuttunge,ʉ̟ː,2,171.0,364.0,-1597.75,-327.25,364.0,
sorsele,eː,4,166.0,143.0,-1787.5,-512.5,143.0,
sorsele,oː,4,166.0,143.0,-901.5,-492.5,143.0,
sorsele,uː,4,166.0,143.0,-803.5,-421.0,143.0,
sorsele,yː,4,166.0,143.0,-1993.75,-395.5,143.0,
sorsele,æː,4,166.0,143.0,-1591.5,-715.25,143.0,
sorsele,øː,4,166.0,143.0,-1627.5,-535.5,143.0,
sorsele,ɑː,4,166.0,143.0,-947.5,-660.25,143.0,
sorsele,ʉ̟ː,4,166.0,143.0,-1620.75,-371.25,143.0,
sorunda,eː,2,181.0,406.0,-2143.25,-437.75,406.0,
sorunda,oː,2,181.0,406.0,-759.0,-376.75,406.0,
sorunda,uː,2,181.0,406.0,-879.75,-381.25,406.0,
sorunda,yː,2,181.0,406.0,-1895.75,-352.75,406.0,
sorunda,æː,2,181.0,406.0,-1681.0,-718.5,406.0,
sorunda,øː,2,181.0,406.0,-1450.0,-590.25,406.0,
sorunda,ɑː,2,181.0,406.0,-905.25,-567.75,406.0,
sorunda,ʉ̟ː,2,181.0,406.0,-1579.25,-396.25,406.0,
st_anna,eː,4,157.0,436.0,-2063.75,-413.5,436.0,
st_anna,oː,4,157.0,436.0,-755.0,-433.25,436.0,
st_anna,uː,4,157.0,436.0,-853.5,-435.5,436.0,
st_anna,yː,4,157.0,436.0,-1939.75,-421.5,436.0,
st_anna,æː,4,157.0,436.0,-1635.0,-628.75,436.0,
st_anna,øː,4,157.0,436.0,-1266.25,-583.5,436.0,
st_anna,ɑː,4,157.0,436.0,-921.0,-560.0,436.0,
st_anna,ʉ̟ː,4,157.0,436.0,-1634.75,-431.75,436.0,
stenberga,eː,3,128.0,474.0,-1934.0,-447.0,474.0,
stenberga,oː,3,128.0,474.0,-805.0,-421.0,474.0,
stenberga,uː,3,128.0,474.0,-889.0,-404.0,474.0,
stenberga,yː,3,128.0,474.0,-1862.0,-368.0,474.0,
stenberga,æː,3,128.0,474.0,-1994.0,-571.0,474.0,
stenberga,øː,3,128.0,474.0,-1565.0,-466.0,474.0,
stenberga,ɑː,3,128.0,474.0,-906.0,-595.0,474.0,
stenberga,ʉ̟ː,3,128.0,474.0,-1567.0,-375.0,474.0,
storsjo,eː,3,87.0,251.0,-2164.0,-487.5,251.0,
storsjo,oː,3,87.0,251.0,-766.0,-482.0,251.0,
storsjo,uː,3,87.0,251.0,-775.0,-414.5,251.0,
storsjo,yː,3,87.0,251.0,-2159.0,-365.0,251.0,
storsjo,æː,3,87.0,251.0,-1649.0,-679.0,251.0,
storsjo,øː,3,87.0,251.0,-1142.0,-479.0,251.0,
storsjo,ɑː,3,87.0,251.0,-919.0,-572.5,251.0,
storsjo,ʉ̟ː,3,87.0,251.0,-1618.0,-391.5,251.0,
strom,eː,3,132.0,211.0,-2010.0,-448.0,211.0,
strom,oː,3,132.0,211.0,-762.0,-464.0,211.0,
strom,uː,3,132.0,211.0,-697.0,-446.0,211.0,
strom,yː,3,132.0,211.0,-2130.0,-366.0,211.0,
strom,æː,3,132.0,211.0,-1656.5,-648.5,211.0,
strom,øː,3,132.0,211.0,-1106.0,-477.0,211.0,
strom,ɑː,3,132.0,211.0,-920.0,-579.0,211.0,
strom,ʉ̟ː,3,132.0,211.0,-1768.5,-359.0,211.0,
tjallmo,eː,3,128.0,416.0,-2248.5,-413.0,416.0,
tjallmo,oː,3,128.0,416.0,-712.0,-412.0,416.0,
tjallmo,uː,3,128.0,416.0,-755.5,-435.0,416.0,
tjallmo,yː,3,128.0,416.0,-2070.0,-390.0,416.0,
tjallmo,æː,3,128.0,416.0,-1675.5,-575.0,416.0,
tjallmo,øː,3,128.0,416.0,-1315.0,-569.0,416.0,
tjallmo,ɑː,3,128.0,416.0,-853.0,-543.0,416.0,
tjallmo,ʉ̟ː,3,128.0,416.0,-1532.0,-394.0,416.0,
torhamn,eː,3,135.0,521.0,-2135.0,-469.0,521.0,
torhamn,oː,3,135.0,521.0,-803.0,-458.0,521.0,
torhamn,uː,3,135.0,521.0,-765.0,-396.0,521.0,
torhamn,yː,3,135.0,521.0,-2054.0,-388.0,521.0,
torhamn,æː,3,135.0,521.0,-1949.0,-593.0,521.0,
torhamn,øː,3,135.0,521.0,-1619.0,-525.5,521.0,
torhamn,ɑː,3,135.0,521.0,-921.5,-589.0,521.0,
torhamn,ʉ̟ː,3,135.0,521.0,-1888.5,-387.0,521.0,
torp,eː,2,145.0,265.0,-2006.5,-396.0,265.0,
torp,oː,2,145.0,265.0,-773.0,-440.0,265.0,
torp,uː,2,145.0,265.0,-801.25,-418.25,265.0,
torp,yː,2,145.0,265.0,-1876.0,-363.75,265.0,
torp,æː,2,145.0,265.0,-1756.5,-592.75,265.0,
torp,øː,2,145.0,265.0,-1543.25,-554.25,265.0,
torp,ɑː,2,145.0,265.0,-961.75,-582.75,265.0,
torp,ʉ̟ː,2,145.0,265.0,-1626.75,-364.5,265.0,
torsas,eː,3,144.0,504.0,-1902.0,-473.0,504.0,
torsas,oː,3,144.0,504.0,-874.0,-441.5,504.0,
torsas,uː,3,144.0,504.0,-981.5,-399.0,504.0,
torsas,yː,3,144.0,504.0,-1807.5,-364.0,504.0,
torsas,æː,3,144.0,504.0,-1548.0,-661.0,504.0,
torsas,øː,3,144.0,504.0,-1607.0,-506.0,504.0,
torsas,ɑː,3,144.0,504.0,-965.5,-551.0,504.0,
torsas,ʉ̟ː,3,144.0,504.0,-1716.0,-387.0,504.0,
torso,eː,3,95.0,414.0,-2125.0,-408.0,414.0,
torso,oː,3,95.0,414.0,-700.0,-430.0,414.0,
torso,uː,3,95.0,414.0,-737.0,-366.0,414.0,
torso,yː,3,95.0,414.0,-2181.0,-346.0,414.0,
torso,æː,3,95.0,414.0,-1737.5,-603.0,414.0,
torso,øː,3,95.0,414.0,-1549.5,-464.5,414.0,
torso,ɑː,3,95.0,414.0,-817.0,-512.0,414.0,
torso,ʉ̟ː,3,95.0,414.0,-1637.0,-378.5,414.0,
v_vingaker,eː,3,139.0,402.0,-2044.0,-432.0,402.0,
v_vingaker,oː,3,139.0,402.0,-697.5,-431.0,402.0,
v_vingaker,uː,3,139.0,402.0,-707.0,-406.5,402.0,
v_vingaker,yː,3,139.0,402.0,-2094.0,-377.0,402.0,
v_vingaker,æː,3,139.0,402.0,-1674.0,-619.0,402.0,
v_vingaker,øː,3,139.0,402.0,-1424.5,-520.0,402.0,
v_vingaker,ɑː,3,139.0,402.0,-869.5,-544.0,402.0,
v_vingaker,ʉ̟ː,3,139.0,402.0,-1664.0,-371.0,402.0,
vackelsang,eː,3,116.0,500.0,-1891.0,-440.0,500.0,
vackelsang,oː,3,116.0,500.0,-858.5,-478.0,500.0,
vackelsang,uː,3,116.0,500.0,-1083.0,-447.0,500.0,
vackelsang,yː,3,116.0,500.0,-1683.0,-419.0,500.0,
vackelsang,æː,3,116.0,500.0,-1793.0,-633.0,500.0,
vackelsang,øː,3,116.0,500.0,-1557.0,-439.0,500.0,
vackelsang,ɑː,3,116.0,500.0,-925.5,-585.0,500.0,
vackelsang,ʉ̟ː,3,116.0,500.0,-1496.0,-421.0,500.0,
vaxtorp,eː,3,78.0,504.0,-1877.5,-518.5,504.0,
vaxtorp,oː,3,78.0,504.0,-860.5,-500.0,504.0,
vaxtorp,uː,3,78.0,504.0,-1009.0,-452.0,504.0,
vaxtorp,yː,3,78.0,504.0,-1928.0,-422.0,504.0,
vaxtorp,æː,3,78.0,504.0,-1715.0,-674.0,504.0,
vaxtorp,øː,3,78.0,504.0,-1525.0,-521.5,504.0,
vaxtorp,ɑː,3,78.0,504.0,-903.0,-579.0,504.0,
vaxtorp,ʉ̟ː,3,78.0,504.0,-1776.0,-398.0,504.0,
vemdalen,eː,3,102.0,266.0,-2084.5,-470.5,266.0,
vemdalen,oː,3,102.0,266.0,-728.0,-454.0,266.0,
vemdalen,uː,3,102.0,266.0,-712.0,-436.0,266.0,
vemdalen,yː,3,102.0,266.0,-1940.0,-381.0,266.0,
vemdalen,æː,3,102.0,266.0,-1765.0,-641.0,266.0,
vemdalen,øː,3,102.0,266.0,-1159.0,-511.0,266.0,
vemdalen,ɑː,3,102.0,266.0,-845.5,-530.0,266.0,
vemdalen,ʉ̟ː,3,102.0,266.0,-1061.0,-361.0,266.0,
viby,eː,2,116.0,402.0,-2231.5,-392.75,402.0,
viby,oː,2,116.0,402.0,-724.0,-430.0,402.0,
viby,uː,2,116.0,402.0,-923.5,-397.75,402.0,
viby,yː,2,116.0,402.0,-1727.75,-379.75,402.0,
viby,æː,2,116.0,402.0,-1803.0,-679.5,402.0,
viby,øː,2,116.0,402.0,-1442.25,-626.25,402.0,
viby,ɑː,2,116.0,402.0,-886.25,-614.5,402.0,
viby,ʉ̟ː,2,116.0,402.0,-1601.5,-442.5,402.0,
vilhelmina,eː,1,152.0,178.0,-2042.0,-432.5,178.0,
vilhelmina,oː,1,152.0,178.0,-748.0,-467.0,178.0,
vilhelmina,uː,1,152.0,178.0,-1326.0,-419.0,178.0,
vilhelmina,yː,1,152.0,178.0,-2022.0,-339.0,178.0,
vilhelmina,æː,1,152.0,178.0,-1683.0,-624.0,178.0,
vilhelmina,øː,1,152.0,178.0,-1621.0,-455.0,178.0,
vilhelmina,ɑː,1,152.0,178.0,-893.0,-588.0,178.0,
vilhelmina,ʉ̟ː,1,152.0,178.0,-1721.0,-352.0,178.0,
villberga,eː,3,166.0,379.0,-2064.0,-487.5,379.0,
villberga,oː,3,166.0,379.0,-708.5,-449.0,379.0,
villberga,uː,3,166.0,379.0,-723.0,-343.0,379.0,
villberga,yː,3,166.0,379.0,-2113.5,-390.5,379.0,
villberga,æː,3,166.0,379.0,-1661.0,-620.0,379.0,
villberga,øː,3,166.0,379.0,-1421.0,-538.0,379.0,
villberga,ɑː,3,166.0,379.0,-878.5,-561.0,379.0,
villberga,ʉ̟ː,3,166.0,379.0,-1552.0,-407.0,379.0,
