village,vowel,n_speakers,geo_x,geo_y,display_x,display_y,geo_position,geographic_group
villberga,eː,3,166.0,379.0,-13.2209867589,-4.779215750615,173.2064099508079,North
villberga,oː,3,166.0,379.0,-6.738268398444999,-4.565878405885,173.2064099508079,North
villberga,uː,3,166.0,379.0,-6.2160061092,-3.1261674576400003,173.2064099508079,North
villberga,yː,3,166.0,379.0,-13.3090213027,-4.112526852445001,173.2064099508079,North
villberga,æː,3,166.0,379.0,-11.8359000184,-5.84141269947,173.2064099508079,North
villberga,øː,3,166.0,379.0,-10.838436427049999,-5.36136942675,173.2064099508079,North
villberga,ɑː,3,166.0,379.0,-8.150639355165,-5.644736200105,173.2064099508079,North
villberga,ʉ̟ː,3,166.0,379.0,-11.2363126253,-4.03292125318,173.2064099508079,North
vindeln,oː,1,212.0,194.0,-8.72903139613,-4.87568228106,363.3454268629456,North
vindeln,uː,3,212.0,194.0,-7.4193518611550004,-3.66915662651,363.3454268629456,North
vindeln,yː,4,212.0,194.0,-13.0436397553,-3.98187041542,363.3454268629456,North
vindeln,æː,4,212.0,194.0,-11.6294478294,-6.3188919047350005,363.3454268629456,North
vindeln,øː,4,212.0,194.0,-11.2138152921,-5.369639058265,363.3454268629456,North
vindeln,ɑː,4,212.0,194.0,-9.20470584043,-6.038240447885,363.3454268629456,North
vindeln,ʉ̟ː,4,212.0,194.0,-11.8599977128,-3.875969686945,363.3454268629456,North
