village,geo_x,geo_y,geo_position,geographic_group,first_x,first_y,second_x,second_y
s_finnskoga,74.0,333.0,202.8121429239692,North,-13.047161084799999,-6.01019154222,-12.5492298391,-4.39428571429
s_mellosa,129.0,395.0,151.12029911541478,Centre,-12.3231341301,-5.94424148607,-13.9877763239,-4.0611376765900005
segerstad,153.0,510.0,41.911420243744836,South,-11.59164192135,-5.55933753943,-13.177477581849999,-4.62874330449
skee,42.0,404.0,127.38890525392424,Centre,-12.1808317682,-5.31964898285,-12.697187753849999,-4.371358635455
skinnskatteberg,135.0,371.0,175.79252338443186,North,-10.27595612355,-5.7021790394825,-11.387222167125,-4.67017630667
skog,157.0,317.0,232.75723014860148,North,-11.685464426,-6.02650390156,-12.9294918699,-4.65547325103
skuttunge,171.0,364.0,188.8401092599555,North,-12.37150979855,-5.54659020547,-12.149232599125,-4.824973657927499
sorsele,166.0,143.0,405.736623807046,North,-11.4446668139,-6.5935919286225,-12.657414307100002,-4.89310187038
sorunda,181.0,406.0,149.16608670177132,Centre,-11.86185119615,-6.5510187614625,-13.5564385297,-4.3611604838449995
st_anna,157.0,436.0,115.50682570414243,Centre,-11.7075421637,-5.942221506285,-13.43540922355,-4.142667192939999
stenberga,128.0,474.0,73.11094801174586,South,-12.8988948307,-5.47714824264,-14.1694676193,-4.51214581607
storsjo,87.0,251.0,285.8275543303726,North,-11.77899863695,-6.3112949165500005,-13.624026975,-4.78812467872
strom,132.0,211.0,332.92758406040195,North,-11.8020496856,-6.034325273795,-13.3595180723,-4.43976724855
tjallmo,128.0,416.0,130.2582039594654,Centre,-11.908989202099999,-5.59195567732,-13.8485829193,-4.18708747406
torhamn,135.0,521.0,27.997895933433075,South,-12.8852510834,-5.57512265817,-13.5241573813,-4.561516207005001
torp,145.0,265.0,281.9425332445665,North,-12.327065255575,-5.6683641609999995,-12.7904195863,-3.88522506847
torsas,144.0,504.0,46.285579526498864,South,-11.279257779,-6.14681992337,-12.6877599586,-4.58404624277
torso,95.0,414.0,126.59083766943033,Centre,-12.102715269499999,-5.76538800008,-13.4946958637,-3.95731520816
v_vingaker,139.0,402.0,145.93168962913032,Centre,-11.760023046299999,-5.904766806115,-13.0919049038,-4.47148355888
vackelsang,116.0,500.0,45.44304483319151,South,-12.2635689517,-5.95581978531,-12.555726541150001,-4.32111993314
vaxtorp,78.0,504.0,35.00965688106874,South,-11.9579503952,-6.29992395437,-12.5885982282,-5.035388346565
