village,speaker,first_vowel,second_vowel,geo_x,geo_y,first_x,first_y,second_x,second_y,pair_dx,pair_dy,pair_length,directed_angle_from_horizontal_deg,geo_position,geographic_group
jarsnas,ym_1,ʉ̟ː,øː,113.0,452.0,-11.7279047024,-3.809232125795,-10.781510523600002,-5.125557944800001,0.9463941787999985,-1.3163258190050007,1.6212265737538691,-54.285129932325184,92.22478367908248,Centre
jarsnas,ym_2,ʉ̟ː,øː,113.0,452.0,-10.822892728100001,-4.480530865805,-10.39977129475,-4.592985636845,0.4231214333500013,-0.11245477104000035,0.43781025900476395,-14.883668171811252,92.22478367908248,Centre
jarsnas,ym_3,ʉ̟ː,øː,113.0,452.0,-11.07524317255,-4.270486731565,-10.5141434143,-4.91050020333,0.5610997582500001,-0.6400134717650001,0.8511463932537676,-48.75895774132911,92.22478367908248,Centre
karna,ym_1,ʉ̟ː,øː,53.0,448.0,-11.8596926454,-4.42159733777,-9.863998589945,-5.4484431855,1.9956940554549991,-1.0268458477300006,2.244372330514428,-27.227210828849305,85.9151349758696,Centre
karna,ym_2,ʉ̟ː,øː,53.0,448.0,-11.6387071608,-4.19189575452,-10.6128061529,-5.22304989564,1.0259010079,-1.03115414112,1.4545623880601206,-45.14631679106428,85.9151349758696,Centre
karna,ym_3,ʉ̟ː,øː,53.0,448.0,-12.0240043407,-4.33029239766,-11.5690257559,-5.51019762846,0.4549785847999992,-1.1799052308000002,1.2645876269740313,-68.91305945229598,85.9151349758696,Centre
karsta,ym_1,ʉ̟ː,øː,186.0,377.0,-11.300619064700001,-3.79956948416,-10.9421132516,-4.80570494483,0.35850581310000074,-1.0061354606700004,1.0680987703598046,-70.38801870236203,178.59395123967883,North
karsta,ym_2,ʉ̟ː,øː,186.0,377.0,-11.8952031194,-3.9475015822199997,-11.687487789199999,-4.796835824015,0.207715330200001,-0.8493342417950003,0.874365091186504,-76.25734759745055,178.59395123967883,North
karsta,ym_3,ʉ̟ː,øː,186.0,377.0,-11.7520486591,-3.84293766012,-11.8833972603,-4.98842787682,-0.13134860120000091,-1.1454902167000003,1.1529962235812443,-96.54129978967894,178.59395123967883,North
korsberga,ym_1,ʉ̟ː,øː,100.0,432.0,-11.3384875327,-3.712802781315,-11.364397462300001,-4.774620709935,-0.025909929600000936,-1.06181792862,1.0621340018993575,-91.39782446045585,109.7097189393582,Centre
korsberga,ym_2,ʉ̟ː,øː,100.0,432.0,-11.2878174037,-3.654250222565,-11.2320045819,-4.67325657895,0.05581282180000002,-1.0190063563850003,1.0205336963718115,-86.86493899821292,109.7097189393582,Centre
korsberga,ym_3,ʉ̟ː,øː,100.0,432.0,-11.7077315585,-3.34346573549,-11.5895890411,-4.67325657895,0.11814251740000081,-1.32979084346,1.3350285921161644,-84.92300464782713,109.7097189393582,Centre
kramfors,ym_1,ʉ̟ː,øː,173.0,248.0,-11.4903574444,-3.61062985332,-11.4820275979,-4.96251521298,0.00832984650000057,-1.3518853596599998,1.3519110222221582,-89.64696783996595,303.4763157810137,North
kramfors,ym_3,ʉ̟ː,øː,173.0,248.0,-11.5318664047,-3.99518235793,-11.515290812,-5.04006467259,0.01657559270000064,-1.0448823146599997,1.0450137806567887,-89.0911590356227,303.4763157810137,North
kramfors,ym_4,ʉ̟ː,øː,173.0,248.0,-11.6793887191,-3.70800687285,-11.2535201601,-5.07435028249,0.42586855899999954,-1.3663434096400002,1.4311737639474102,-72.68853396886381,303.4763157810137,North
lanna,ym_1,ʉ̟ː,øː,161.0,393.0,-10.90767318795,-4.126518701785,-9.73999370475,-5.51019762846,1.1676794831999988,-1.3836789266750005,1.810536591072022,-49.839153656201844,158.55800815800026,Centre
lanna,ym_2,ʉ̟ː,øː,161.0,393.0,-11.6325213479,-4.275107649495,-10.0666090713,-5.36136942675,1.5659122765999989,-1.0862617772549994,1.9057927239686328,-34.74875940584975,158.55800815800026,Centre
leksand,ym_2,ʉ̟ː,øː,120.0,335.0,-11.53405300535,-4.05641837902,-10.8565776343,-5.473188651879999,0.677475371049999,-1.4167702728599991,1.5704174236295043,-64.4436688997446,208.70052428052836,North
leksand,ym_4,ʉ̟ː,øː,120.0,335.0,-11.3559431302,-3.4168264694949997,-11.3389707137,-5.00566801619,0.01697241649999981,-1.5888415466949999,1.5889321959813165,-89.38797493730081,208.70052428052836,North
loderup,ym_1,ʉ̟ː,øː,98.0,543.0,-10.5114794154,-5.091327589715,-9.92531590414,-6.16993494068,0.5861635112600005,-1.078607350965,1.2275917397442797,-61.478363270524476,0.0,South
loderup,ym_2,ʉ̟ː,øː,98.0,543.0,-10.49519406235,-4.061042337125,-10.1512093309,-4.90180634662,0.34398473144999997,-0.8407640094949995,0.9084104882336158,-67.7488853812784,0.0,South
loderup,ym_3,ʉ̟ː,øː,98.0,543.0,-10.2054817987,-4.73526855269,-10.2250728416,-6.077142995245,-0.019591042900000133,-1.3418744425549995,1.3420174471832327,-90.83644512141797,0.0,South
malung,ym_1,ʉ̟ː,øː,96.0,337.0,-9.83317683881,-3.03913312693,-11.7480309735,-4.45790697674,-1.9148541346900014,-1.4187738498100004,2.3831881155385286,-143.46412455841076,202.62959374041924,North
malung,ym_2,ʉ̟ː,øː,96.0,337.0,-11.039648626950001,-3.4132250791,-11.3389707137,-4.34861435726,-0.29932208674999927,-0.9353892781599997,0.9821134421812275,-107.74453370137132,202.62959374041924,North
malung,ym_3,ʉ̟ː,øː,96.0,337.0,-11.2101834235,-3.857297891185,-11.739934383000001,-4.62428096799,-0.5297509595000012,-0.7669830768049999,0.9321475844502501,-124.63262258794876,202.62959374041924,North
n_rorum,ym_1,ʉ̟ː,øː,84.0,522.0,-11.44143763415,-3.1770483694899996,-11.2405738532,-4.5750698632399995,0.2008637809499998,-1.39802149375,1.4123775541562924,-81.82385816217092,18.299385463806168,South
n_rorum,ym_2,ʉ̟ː,øː,84.0,522.0,-10.751749409,-4.832,-10.3129383166,-5.3112849162,0.43881109239999994,-0.47928491620000013,0.6498224416793579,-47.524222676573785,18.299385463806168,South
nora,ym_1,ʉ̟ː,øː,160.0,357.0,-12.0080075889,-3.56284187426,-10.980069872400001,-5.214608538525001,1.0279377164999985,-1.6517666642650006,1.945504834787197,-58.10491253645719,193.85787143343043,North
nora,ym_2,ʉ̟ː,øː,160.0,357.0,-11.391108365600001,-3.64379814745,-11.23625220885,-5.218807225555,0.1548561567500002,-1.5750090781050003,1.582603559138088,-84.3846809521003,193.85787143343043,North
nora,ym_3,ʉ̟ː,øː,160.0,357.0,-12.1693505686,-3.833091127595,-10.9822998544,-5.12557165862,1.1870507141999997,-1.2924805310250003,1.7548775801067709,-47.43475336941339,193.85787143343043,North
nysatra,ym_1,ʉ̟ː,øː,228.0,188.0,-11.744011065,-4.07991550486,-11.3452724853,-5.39875546957,0.3987385796999998,-1.3188399647100004,1.3777994438442223,-73.17781308011324,371.9907689659383,North
nysatra,ym_2,ʉ̟ː,øː,228.0,188.0,-11.1974512055,-3.94782830429,-10.91739518815,-4.8669280635500005,0.28005601735000063,-0.9190997592600003,0.9608203475810316,-73.05366071605607,371.9907689659383,North
nysatra,ym_3,ʉ̟ː,øː,228.0,188.0,-11.7198448324,-3.88119352089,-11.8000881786,-5.15108966626,-0.08024334619999962,-1.2698961453699997,1.2724288642729529,-93.61565041557587,371.9907689659383,North
ockelbo,ym_1,ʉ̟ː,øː,156.0,328.0,-11.8873404547,-3.76603256213,-11.070853835,-5.33635711439,0.8164866197000009,-1.5703245522600002,1.7699066640870371,-62.527927744768725,221.748110156052,North
