village,speaker,first_vowel,second_vowel,geo_x,geo_y,first_x,first_y,second_x,second_y,pair_dx,pair_dy,pair_length,directed_angle_from_horizontal_deg,geo_position,geographic_group
jarsnas,ym_1,æː,eː,113.0,452.0,-11.8478110409,-5.88108695652,-12.63297855605,-4.601648349685,-0.7851675151500004,1.2794386068349999,1.5011499510397726,121.53666118997548,92.22478367908248,Centre
jarsnas,ym_2,æː,eː,113.0,452.0,-11.7238781163,-5.04864646465,-12.04714616025,-4.1173524295499995,-0.32326804394999975,0.9312940351000005,0.9858046500458901,109.14276001616005,92.22478367908248,Centre
jarsnas,ym_3,æː,eː,113.0,452.0,-11.3432177374,-5.94424148607,-13.3767556556,-4.1449821426549995,-2.0335379182000004,1.7992593434150006,2.715255172101394,138.49783530874757,92.22478367908248,Centre
karna,ym_1,æː,eː,53.0,448.0,-11.8020496856,-5.801577582729999,-12.90230055865,-4.853855389595,-1.1002508730499994,0.9477221931349993,1.4521464592140487,139.25940388917687,85.9151349758696,Centre
karna,ym_2,æː,eː,53.0,448.0,-12.1124076571,-5.91271317829,-12.67368203,-5.09999193873,-0.5612743728999998,0.8127212395600001,0.9876966816316795,124.62939205785848,85.9151349758696,Centre
karna,ym_3,æː,eː,53.0,448.0,-12.5921646262,-5.77761997659,-13.5719951632,-4.39428571429,-0.9798305369999998,1.3833342623,1.6951936651871942,125.31035203323795,85.9151349758696,Centre
karsta,ym_1,æː,eː,186.0,377.0,-7.202042602440001,-4.613805831745,-12.4151978892,-4.07053254438,-5.213155286759999,0.5432732873650004,5.241386639872898,174.0505679891367,178.59395123967883,North
karsta,ym_2,æː,eː,186.0,377.0,-12.3379464049,-5.15958199357,-13.96366144225,-4.10798135125,-1.62571503735,1.0516006423199995,1.9361852425823691,147.10302083040642,178.59395123967883,North
karsta,ym_3,æː,eː,186.0,377.0,-12.9277954902,-5.09993688412,-13.1562237762,-4.98842787682,-0.22842828599999976,0.11150900729999957,0.25419232984873685,153.98033082052723,178.59395123967883,North
korsberga,ym_1,æː,eː,100.0,432.0,-11.903022778499999,-6.64267615547,-13.5934717528,-4.07991550486,-1.6904489743000006,2.5627606506100005,3.0700748992535862,123.40965484131408,109.7097189393582,Centre
korsberga,ym_2,æː,eː,100.0,432.0,-11.5977982677,-5.84936236392,-12.4843580992,-4.06114164905,-0.8865598314999996,1.7882207148700004,1.9959262661530068,116.37118539353952,109.7097189393582,Centre
korsberga,ym_3,æː,eː,100.0,432.0,-11.68951002985,-6.254002217769999,-13.4946958637,-4.27514237856,-1.8051858338500004,1.9788598392099992,2.678541050268027,132.37217513818413,109.7097189393582,Centre
kramfors,ym_1,æː,eː,173.0,248.0,-12.23167526275,-5.87664615522,-13.2828196884,-4.44884088076,-1.0511444256499995,1.4278052744599998,1.7730009885363467,126.3603490151781,303.4763157810137,North
kramfors,ym_3,æː,eː,173.0,248.0,-12.003197586799999,-6.231290025434999,-13.04904946655,-4.921579427995001,-1.0458518797500016,1.3097105974399987,1.676051312884916,128.60864660531806,303.4763157810137,North
kramfors,ym_4,æː,eː,173.0,248.0,-12.30269576095,-5.853270828575,-13.1660494135,-4.64657060519,-0.8633536525499999,1.206700223385,1.483746932090791,125.58245283178637,303.4763157810137,North
lanna,ym_1,æː,eː,161.0,393.0,-10.1037624958,-6.038240447885,-12.1808317682,-4.46696554587,-2.0770692723999993,1.5712749020150003,2.6044426620777257,142.89298590497182,158.55800815800026,Centre
lanna,ym_2,æː,eː,161.0,393.0,-11.2642521348,-6.9787636542,-12.6471555458,-4.48504514343,-1.382903411000001,2.49371851077,2.851500281450518,119.01076698658756,158.55800815800026,Centre
leksand,ym_2,æː,eː,120.0,335.0,-12.455206499700001,-6.277095372134999,-13.5380989331,-4.80570494483,-1.0828924333999996,1.471390427304999,1.826922497502223,126.35178211462234,208.70052428052836,North
leksand,ym_4,æː,eː,120.0,335.0,-12.23482000075,-6.038240447885,-12.87670415325,-4.507627803015,-0.6418841524999994,1.5306126448700006,1.659756106741765,112.75143265137442,208.70052428052836,North
loderup,ym_1,æː,eː,98.0,543.0,-10.958666453149998,-6.491668296075,-11.54736270425,-6.084907361455,-0.5886962511000018,0.4067609346199994,0.7155541446963547,145.35738295578506,0.0,South
loderup,ym_2,æː,eː,98.0,543.0,-12.3120042531,-5.12557165862,-13.1660494135,-5.26096,-0.8540451604000001,-0.13538834137999967,0.864709858267089,-170.99208930713075,0.0,South
loderup,ym_3,æː,eː,98.0,543.0,-10.75172771285,-6.375466121135,-12.0278708977,-6.06160831089,-1.2761431848499996,0.3138578102450005,1.314172040978991,166.18276850954294,0.0,South
malung,ym_1,æː,eː,96.0,337.0,-13.43351135595,-4.58398706595,-13.2892459827,-4.23822147651,0.14426537324999877,0.34576558944,0.374654962278297,67.35241327196512,202.62959374041924,North
malung,ym_2,æː,eː,96.0,337.0,-13.6997749581,-4.10801687764,-13.363457453999999,-4.182572063925,0.33631750410000194,-0.07455518628500002,0.3444821321433753,-12.499251528963974,202.62959374041924,North
malung,ym_3,æː,eː,96.0,337.0,-13.507251388850001,-5.061359984735,-13.162775018849999,-4.588523327740001,0.3444763700000024,0.4728366569949989,0.5850115158580939,53.92548522237212,202.62959374041924,North
